t,sigma,chi_magnitude,chi_deviation_from_1
15.5,0.4000000000000001,1.0944802953482344,0.09448029534823443
15.5,0.4100000000000001,1.084643706856839,0.08464370685683908
15.5,0.4200000000000001,1.0748955645339806,0.07489556453398061
15.5,0.4300000000000001,1.0652350683114178,0.06523506831141779
15.5,0.4400000000000001,1.055661425440826,0.055661425440826084
15.5,0.4500000000000001,1.0461738504257565,0.0461738504257565
15.5,0.46000000000000013,1.036771564954236,0.03677156495423595
15.5,0.47000000000000014,1.027453797832009,0.027453797832009075
15.5,0.48000000000000015,1.01821978491641,0.018219784916410076
15.5,0.49000000000000016,1.009068769050863,0.009068769050863068
15.5,0.5000000000000001,0.9999999999999999,1.1102230246251565e-16
15.5,0.5100000000000001,0.9910127343853943,0.008987265614605722
15.5,0.5200000000000001,0.9821062356219035,0.017893764378096533
15.5,0.5300000000000001,0.9732797738546118,0.02672022614538816
15.5,0.5400000000000001,0.9645326258963716,0.035467374103628435
15.5,0.5500000000000002,0.9558640751659339,0.04413592483406614
15.5,0.5600000000000002,0.9472734116266651,0.05272658837333488
15.5,0.5700000000000002,0.9387599317258425,0.06124006827415751
15.5,0.5800000000000002,0.9303229383345238,0.06967706166547616
15.5,0.5900000000000002,0.9219617406879849,0.07803825931201513
15.5,0.6000000000000002,0.9136756543267199,0.08632434567328007
15.5,0.6100000000000002,0.9054640010380001,0.09453599896199993
15.5,0.6200000000000002,0.8973261087979825,0.10267389120201753
15.5,0.6300000000000002,0.8892613117143672,0.11073868828563282
15.5,0.6400000000000002,0.8812689499695952,0.11873105003040485
15.5,0.6500000000000002,0.8733483697645819,0.12665163023541814
15.5,0.6600000000000003,0.8654989232629828,0.13450107673701717
15.5,0.6700000000000003,0.8577199685359841,0.1422800314640159
15.5,0.6800000000000003,0.8500108695076142,0.14998913049238582
15.5,0.6900000000000003,0.8423709959005714,0.1576290040994286
15.5,0.7000000000000003,0.8347997231825627,0.16520027681743732
16.0,0.3,1.2055247748847722,0.20552477488477217
16.0,0.31,1.194310150313992,0.1943101503139919
16.0,0.32,1.1831999398203104,0.18319993982031035
16.0,0.33,1.1721931658551143,0.17219316585511435
16.0,0.34,1.1612888601141256,0.16128886011412558
16.0,0.35000000000000003,1.150486063448755,0.15048606344875504
16.0,0.36000000000000004,1.139783825778323,0.13978382577832305
16.0,0.37000000000000005,1.1291812060031345,0.12918120600313454
16.0,0.38000000000000006,1.1186772719184013,0.11867727191840127
16.0,0.39000000000000007,1.1082711001290038,0.10827110012900376
16.0,0.4000000000000001,1.0979617759650842,0.09796177596508415
16.0,0.4100000000000001,1.0877483933984597,0.08774839339845975
16.0,0.4200000000000001,1.0776300549598532,0.0776300549598532
16.0,0.4300000000000001,1.0676058716569268,0.06760587165692677
16.0,0.4400000000000001,1.0576749628931164,0.057674962893116355
16.0,0.4500000000000001,1.0478364563872542,0.0478364563872542
16.0,0.46000000000000013,1.0380894880939753,0.03808948809397528
16.0,0.47000000000000014,1.0284332021248972,0.028433202124897194
16.0,0.48000000000000015,1.0188667506705686,0.018866750670568644
16.0,0.49000000000000016,1.0093892939231757,0.009389293923175668
16.0,0.5000000000000001,0.9999999999999999,1.1102230246251565e-16
16.0,0.5100000000000001,0.9906980448676221,0.00930195513237786
16.0,0.5200000000000001,0.9814826122668624,0.018517387733137602
16.0,0.5300000000000001,0.972352893638449,0.027647106361550988
16.0,0.5400000000000001,0.9633080880494116,0.03669191195058841
16.0,0.5500000000000002,0.954347402120188,0.04565259787981202
16.0,0.5600000000000002,0.9454700499524398,0.05452995004756023
16.0,0.5700000000000002,0.9366752530575702,0.06332474694242984
16.0,0.5800000000000002,0.9279622402859342,0.07203775971406579
16.0,0.5900000000000002,0.9193302477567381,0.0806697522432619
16.0,0.6000000000000002,0.910778518788618,0.08922148121138196
16.0,0.6100000000000002,0.9023063038308937,0.09769369616910628
16.0,0.6200000000000002,0.8939128603954885,0.10608713960451155
16.0,0.6300000000000002,0.8855974529895105,0.11440254701048946
16.0,0.6400000000000002,0.8773593530484877,0.12264064695151233
16.0,0.6500000000000002,0.8691978388702506,0.1308021611297494
16.0,0.6600000000000003,0.8611121955494561,0.13888780445054394
16.0,0.6700000000000003,0.8531017149127467,0.14689828508725333
16.0,0.6800000000000003,0.8451656954545377,0.15483430454546232
16.0,0.6900000000000003,0.8373034422734271,0.16269655772657288
16.0,0.7000000000000003,0.8295142670092224,0.17048573299077763
16.5,0.3,1.2129688333992181,0.21296883339921813
16.5,0.31,1.2013151740426635,0.20131517404266353
16.5,0.32,1.1897735609054365,0.1897735609054365
16.5,0.33,1.1783429115705901,0.17834291157059012
16.5,0.34,1.1670221541682235,0.16702215416822352
16.5,0.35000000000000003,1.1558102272714703,0.15581022727147031
16.5,0.36000000000000004,1.1447060797935271,0.14470607979352712
16.5,0.37000000000000005,1.133708670885714,0.13370867088571403
16.5,0.38000000000000006,1.122816969836553,0.1228169698365531
16.5,0.39000000000000007,1.112029955971858,0.11202995597185805
16.5,0.4000000000000001,1.1013466185558218,0.10134661855582183
16.5,0.4100000000000001,1.090765956693094,0.09076595669309406
16.5,0.4200000000000001,1.0802869792318368,0.08028697923183681
16.5,0.4300000000000001,1.0699087046677507,0.06990870466775068
16.5,0.4400000000000001,1.0596301610490577,0.05963016104905772
16.5,0.4500000000000001,1.0494503858824369,0.04945038588243689
16.5,0.46000000000000013,1.0393684260398972,0.03936842603989721
16.5,0.47000000000000014,1.0293833376665809,0.029383337666580855
16.5,0.48000000000000015,1.0194941860894895,0.019494186089489496
16.5,0.49000000000000016,1.0097000457271192,0.009700045727119244
16.5,0.5000000000000001,0.9999999999999999,1.1102230246251565e-16
16.5,0.5100000000000001,0.9903931412421257,0.00960685875787426
16.5,0.5200000000000001,0.9808785706132721,0.019121429386727895
16.5,0.5300000000000001,0.971455398012185,0.028544601987815055
16.5,0.5400000000000001,0.9621227419906382,0.037877258009361814
16.5,0.5500000000000002,0.9528797296683478,0.047120270331652225
16.5,0.5600000000000002,0.9437254966487338,0.05627450335126616
16.5,0.5700000000000002,0.9346591869355243,0.0653408130644757
16.5,0.5800000000000002,0.9256799528501889,0.07432004714981111
16.5,0.5900000000000002,0.9167869549501967,0.08321304504980331
16.5,0.6000000000000002,0.9079793619480884,0.09202063805191163
16.5,0.6100000000000002,0.8992563506313553,0.10074364936864466
16.5,0.6200000000000002,0.8906171057831165,0.10938289421688352
16.5,0.6300000000000002,0.8820608201035863,0.11793917989641367
16.5,0.6400000000000002,0.873586694132324,0.12641330586767596
16.5,0.6500000000000002,0.8651939361712581,0.13480606382874194
16.5,0.6600000000000003,0.8568817622084764,0.14311823779152355
16.5,0.6700000000000003,0.8486493958427768,0.15135060415722323
16.5,0.6800000000000003,0.8404960682089657,0.15950393179103428
16.5,0.6900000000000003,0.8324210179039042,0.16757898209609579
16.5,0.7000000000000003,0.8244234909132863,0.17557650908671374
17.0,0.3,1.220234459733579,0.22023445973357902
17.0,0.31,1.2081502146995984,0.20815021469959838
17.0,0.32,1.1961857212507783,0.19618572125077827
17.0,0.33,1.1843397878024338,0.18433978780243376
17.0,0.34,1.1726112347152295,0.17261123471522954
17.0,0.35000000000000003,1.1609988941741747,0.16099889417417468
17.0,0.36000000000000004,1.1495016100688609,0.14950161006886087
17.0,0.37000000000000005,1.138118237874927,0.13811823787492705
17.0,0.38000000000000006,1.1268476445367428,0.1268476445367428
17.0,0.39000000000000007,1.1156887083512932,0.11568870835129319
17.0,0.4000000000000001,1.1046403188532539,0.10464031885325387
17.0,0.4100000000000001,1.0937013767012465,0.09370137670124645
17.0,0.4200000000000001,1.0828707935652582,0.08287079356525817
17.0,0.4300000000000001,1.0721474920152168,0.07214749201521675
17.0,0.4400000000000001,1.0615304054107064,0.061530405410706424
17.0,0.4500000000000001,1.0510184777918146,0.051018477791814565
17.0,0.46000000000000013,1.040610663771096,0.0406106637710959
17.0,0.47000000000000014,1.0303059284266445,0.03030592842664448
17.0,0.48000000000000015,1.0201032471962608,0.020103247196260776
17.0,0.49000000000000016,1.0100016057727006,0.010001605772700595
17.0,0.5000000000000001,0.9999999999999999,1.1102230246251565e-16
17.0,0.5100000000000001,0.9900974357708578,0.009902564229142152
17.0,0.5200000000000001,0.9802929289250725,0.01970707107492753
17.0,0.5300000000000001,0.970585505149015,0.029414494850985018
17.0,0.5400000000000001,0.9609741998761323,0.03902580012386769
17.0,0.5500000000000002,0.9514580581884684,0.0485419418115316
17.0,0.5600000000000002,0.9420361347191929,0.0579638652808071
17.0,0.5700000000000002,0.9327074935561263,0.06729250644387375
17.0,0.5800000000000002,0.923471208146252,0.07652879185374795
17.0,0.5900000000000002,0.9143263612012056,0.08567363879879442
17.0,0.6000000000000002,0.9052720446037285,0.09472795539627155
17.0,0.6100000000000002,0.8963073593150797,0.10369264068492035
17.0,0.6200000000000002,0.8874314152833932,0.1125685847166068
17.0,0.6300000000000002,0.8786433313529717,0.12135666864702832
17.0,0.6400000000000002,0.8699422351745073,0.1300577648254927
17.0,0.6500000000000002,0.8613272631162199,0.13867273688378012
17.0,0.6600000000000003,0.852797560175902,0.14720243982409797
17.0,0.6700000000000003,0.8443522798938637,0.15564772010613626
17.0,0.6800000000000003,0.835990584266765,0.16400941573323502
17.0,0.6900000000000003,0.8277116436623285,0.17228835633767148
17.0,0.7000000000000003,0.8195146367349235,0.18048536326507647
17.5,0.3,1.2273310007054226,0.22733100070542256
17.5,0.31,1.2148242247406498,0.21482422474064977
17.5,0.32,1.2024449702584288,0.20244497025842878
17.5,0.33,1.1901919323768233,0.1901919323768233
17.5,0.34,1.1780638196529298,0.17806381965292983
17.5,0.35000000000000003,1.1660593539432031,0.16605935394320315
17.5,0.36000000000000004,1.1541772702652495,0.15417727026524952
17.5,0.37000000000000005,1.1424163166610728,0.1424163166610728
17.5,0.38000000000000006,1.1307752540617568,0.13077525406175683
17.5,0.39000000000000007,1.119252856153571,0.11925285615357106
17.5,0.4000000000000001,1.1078479092454818,0.10784790924548182
17.5,0.4100000000000001,1.0965592121380556,0.09655921213805563
17.5,0.4200000000000001,1.085385575993739,0.08538557599373897
17.5,0.4300000000000001,1.0743258242085008,0.07432582420850076
17.5,0.4400000000000001,1.0633787922848235,0.06337879228482346
17.5,0.4500000000000001,1.0525433277060243,0.05254332770602432
17.5,0.46000000000000013,1.041818289811901,0.041818289811901055
17.5,0.47000000000000014,1.0312025496756771,0.03120254967567715
17.5,0.48000000000000015,1.0206949899822428,0.02069498998224284
17.5,0.49000000000000016,1.0102945049076715,0.010294504907671476
17.5,0.5000000000000001,0.9999999999999999,1.1102230246251565e-16
17.5,0.5100000000000001,0.989810392061261,0.01018960793873902
17.5,0.5200000000000001,0.9797246090307515,0.020275390969248464
17.5,0.5300000000000001,0.9697415898695257,0.030258410130474256
17.5,0.5400000000000001,0.9598602844460989,0.040139715553901056
17.5,0.5500000000000002,0.9500796534233505,0.049920346576649455
17.5,0.5600000000000002,0.9403986681466111,0.059601331853388895
17.5,0.5700000000000002,0.9308163105329242,0.06918368946707576
17.5,0.5800000000000002,0.9213315729614674,0.0786684270385326
17.5,0.5900000000000002,0.9119434581651217,0.08805654183487832
17.5,0.6000000000000002,0.9026509791231778,0.09734902087682218
17.5,0.6100000000000002,0.8934531589551656,0.10654684104483436
17.5,0.6200000000000002,0.8843490308157956,0.11565096918420437
17.5,0.6300000000000002,0.875337637791001,0.12466236220899896
17.5,0.6400000000000002,0.8664180327950686,0.13358196720493143
17.5,0.6500000000000002,0.8575892784688455,0.14241072153115453
17.5,0.6600000000000003,0.8488504470790135,0.15114955292098653
17.5,0.6700000000000003,0.8402006204184155,0.15979937958158452
17.5,0.6800000000000003,0.8316388897074269,0.16836111029257306
17.5,0.6900000000000003,0.8231643554963579,0.1768356445036421
17.5,0.7000000000000003,0.8147761275688777,0.18522387243112226
18.0,0.3,1.2342670627796888,0.23426706277968878
18.0,0.31,1.2213454450686112,0.2213454450686112
18.0,0.32,1.208559175486381,0.20855917548638092
18.0,0.33,1.1959068318874697,0.1959068318874697
18.0,0.34,1.1833870071540629,0.18338700715406286
18.0,0.35000000000000003,1.170998309035989,0.170998309035989
18.0,0.36000000000000004,1.158739359992371,0.158739359992371
18.0,0.37000000000000005,1.1466087970349823,0.1466087970349823
18.0,0.38000000000000006,1.1346052715732855,0.1346052715732855
18.0,0.39000000000000007,1.1227274492611403,0.12272744926114032
18.0,0.4000000000000001,1.1109740098451575,0.11097400984515748
18.0,0.4100000000000001,1.099343647014684,0.09934364701468401
18.0,0.4200000000000001,1.0878350682534024,0.08783506825340237
18.0,0.4300000000000001,1.076446994692523,0.07644699469252303
18.0,0.4400000000000001,1.0651781609655557,0.06517816096555573
18.0,0.4500000000000001,1.0540273150646418,0.05402731506464176
18.0,0.46000000000000013,1.042993218198429,0.04299321819842894
18.0,0.47000000000000014,1.0320746446514748,0.032074644651474804
18.0,0.48000000000000015,1.02127038164516,0.02127038164516004
18.0,0.49000000000000016,1.0105792292000937,0.010579229200093687
18.0,0.5000000000000001,0.9999999999999999,1.1102230246251565e-16
18.0,0.5100000000000001,0.9895315192570622,0.010468480742937825
18.0,0.5200000000000001,0.9791726245787173,0.020827375421282657
18.0,0.5300000000000001,0.9689221658358765,0.031077834164123463
18.0,0.5400000000000001,0.9587790050325623,0.041220994967437696
18.0,0.5500000000000002,0.9487420161769445,0.051257983823055464
18.0,0.5600000000000002,0.9388100851537607,0.06118991484623926
18.0,0.5700000000000002,0.9289821095981046,0.07101789040189543
18.0,0.5800000000000002,0.9192569987705689,0.08074300122943112
18.0,0.5900000000000002,0.9096336734337289,0.09036632656627108
18.0,0.6000000000000002,0.9001110657299491,0.09988893427005086
18.0,0.6100000000000002,0.8906881190605014,0.10931188093949862
18.0,0.6200000000000002,0.8813637879659794,0.11863621203402064
18.0,0.6300000000000002,0.8721370380079949,0.1278629619920051
18.0,0.6400000000000002,0.8630068456521435,0.13699315434785653
18.0,0.6500000000000002,0.853972198152223,0.14602780184777697
18.0,0.6600000000000003,0.8450320934356951,0.15496790656430492
18.0,0.6700000000000003,0.8361855399903727,0.1638144600096273
18.0,0.6800000000000003,0.8274315567523227,0.17256844324767728
18.0,0.6900000000000003,0.8187691729949695,0.18123082700503046
18.0,0.7000000000000003,0.8101974282193863,0.18980257178061366
18.5,0.3,1.2410505894921802,0.24105058949218017
18.5,0.31,1.227721479631136,0.22772147963113598
18.5,0.32,1.2145355943100795,0.2145355943100795
18.5,0.33,1.2014913903100226,0.2014913903100226
18.5,0.34,1.1885873411228376,0.1885873411228376
18.5,0.35000000000000003,1.1758219367690232,0.17582193676902325
18.5,0.36000000000000004,1.1631936836174757,0.16319368361747566
18.5,0.37000000000000005,1.1507011042072417,0.1507011042072417
18.5,0.38000000000000006,1.1383427370712331,0.13834273707123312
18.5,0.39000000000000007,1.1261171365618798,0.12611713656187984
18.5,0.4000000000000001,1.1140228726787,0.11402287267870004
18.5,0.4100000000000001,1.1020585308977666,0.10205853089776662
18.5,0.4200000000000001,1.090222712003049,0.09022271200304899
18.5,0.4300000000000001,1.0785140319196072,0.07851403191960715
18.5,0.4400000000000001,1.0669311215486224,0.06693112154862235
18.5,0.4500000000000001,1.0554726266042382,0.05547262660423824
18.5,0.46000000000000013,1.044137207452196,0.04413720745219596
18.5,0.47000000000000014,1.032923538950243,0.032923538950242914
18.5,0.48000000000000015,1.0218303102902944,0.021830310290294364
18.5,0.49000000000000016,1.0108562248423292,0.010856224842329176
18.5,0.5000000000000001,0.9999999999999999,1.1102230246251565e-16
18.5,0.5100000000000001,0.9892603670279394,0.010739632972060598
18.5,0.5200000000000001,0.9786360709107437,0.02136392908925633
18.5,0.5300000000000001,0.9681258702036133,0.03187412979638671
18.5,0.5400000000000001,0.9577285368846346,0.04227146311536545
18.5,0.5500000000000002,0.9474428562086825,0.052557143791317484
18.5,0.5600000000000002,0.9372676265629276,0.06273237343707239
18.5,0.5700000000000002,0.9272016593239281,0.07279834067607194
18.5,0.5800000000000002,0.9172437787162914,0.08275622128370863
18.5,0.5900000000000002,0.9073928216728857,0.09260717832711429
18.5,0.6000000000000002,0.8976476376965861,0.10235236230341394
18.5,0.6100000000000002,0.8880070887235362,0.11199291127646382
18.5,0.6200000000000002,0.8784700489879118,0.12152995101208819
18.5,0.6300000000000002,0.8690354048881658,0.13096459511183423
18.5,0.6400000000000002,0.8597020548547414,0.14029794514525862
18.5,0.6500000000000002,0.8504689092192351,0.14953109078076487
18.5,0.6600000000000003,0.8413348900849955,0.1586651099150045
18.5,0.6700000000000003,0.8322989311991392,0.16770106880086078
18.5,0.6800000000000003,0.823359977825971,0.17664002217402897
18.5,0.6900000000000003,0.8145169866217912,0.18548301337820883
18.5,0.7000000000000003,0.8057689255110746,0.1942310744889254
19.0,0.3,1.247688928916348,0.24768892891634797
19.0,0.31,1.2339593604065395,0.23395936040653953
19.0,0.32,1.220380936332188,0.22038093633218803
19.0,0.33,1.2069519887408442,0.2069519887408442
19.0,0.34,1.1936708681678778,0.19367086816787782
19.0,0.35000000000000003,1.180535943430273,0.1805359434302729
19.0,0.36000000000000004,1.1675456014227414,0.16754560142274144
19.0,0.37000000000000005,1.1546982469161287,0.15469824691612866
19.0,0.38000000000000006,1.141992302358084,0.14199230235808402
19.0,0.39000000000000007,1.1294262076759725,0.12942620767597246
19.0,0.4000000000000001,1.1169984200820002,0.11699842008200023
19.0,0.4100000000000001,1.1047074138805308,0.10470741388053084
19.0,0.4200000000000001,1.0925516802775648,0.09255168027756477
19.0,0.4300000000000001,1.0805297271923602,0.08052972719236018
19.0,0.4400000000000001,1.0686400790711694,0.06864007907116942
19.0,0.4500000000000001,1.0568812767030675,0.05688127670306753
19.0,0.46000000000000013,1.0452518770378485,0.0452518770378485
19.0,0.47000000000000014,1.0337504530059671,0.03375045300596713
19.0,0.48000000000000015,1.022375593340502,0.022375593340502098
19.0,0.49000000000000016,1.011125902401117,0.011125902401116994
19.0,0.5000000000000001,0.9999999999999999,1.1102230246251565e-16
19.0,0.5100000000000001,0.9889965212297532,0.011003478770246766
19.0,0.5200000000000001,0.9781141162932182,0.021885883706781795
19.0,0.5300000000000001,0.9673514503352071,0.032648549664792914
19.0,0.5400000000000001,0.9567072032761246,0.043292796723875426
19.0,0.5500000000000002,0.946180069647455,0.053819930352544954
19.0,0.5600000000000002,0.9357687584290965,0.06423124157090354
19.0,0.5700000000000002,0.9254719928885176,0.07452800711148244
19.0,0.5800000000000002,0.9152885104217202,0.08471148957827979
19.0,0.5900000000000002,0.905217062395985,0.09478293760401502
19.0,0.6000000000000002,0.89525641399438,0.10474358600561995
19.0,0.6100000000000002,0.8854053440620137,0.11459465593798634
19.0,0.6200000000000002,0.8756626449540102,0.12433735504598975
19.0,0.6300000000000002,0.866027122385191,0.13397287761480903
19.0,0.6400000000000002,0.8564975952814391,0.1435024047185609
19.0,0.6500000000000002,0.8470728956327314,0.15292710436726864
19.0,0.6600000000000003,0.8377518683478163,0.16224813165218366
19.0,0.6700000000000003,0.8285333711105214,0.1714666288894786
19.0,0.6800000000000003,0.8194162742376692,0.18058372576233084
19.0,0.6900000000000003,0.8103994605385871,0.18960053946141286
19.0,0.7000000000000003,0.8014818251761896,0.1985181748238104
19.5,0.3,1.2541888926806686,0.2541888926806686
19.5,0.31,1.2400656042349398,0.24006560423493983
19.5,0.32,1.2261014179456302,0.2261014179456302
19.5,0.33,1.2122945376102396,0.21229453761023964
19.5,0.34,1.1986431873840973,0.19864318738409725
19.5,0.35000000000000003,1.185145611548344,0.18514561154834408
19.5,0.36000000000000004,1.1718000742805799,0.17180007428057986
19.5,0.37000000000000005,1.158604859428141,0.15860485942814107
19.5,0.38000000000000006,1.14555827028398,0.14555827028397994
19.5,0.39000000000000007,1.132658629365117,0.13265862936511708
19.5,0.4000000000000001,1.1199042781936346,0.11990427819363458
19.5,0.4100000000000001,1.107293577080181,0.10729357708018106
19.5,0.4200000000000001,1.0948249049099616,0.09482490490996165
19.5,0.4300000000000001,1.0824966589311809,0.08249665893118086
19.5,0.4400000000000001,1.0703072545459138,0.0703072545459138
19.5,0.4500000000000001,1.0582551251033727,0.05825512510337272
19.5,0.46000000000000013,1.0463387216955478,0.04633872169554776
19.5,0.47000000000000014,1.0345565129551868,0.0345565129551868
19.5,0.48000000000000015,1.0229069848560945,0.022906984856094548
19.5,0.49000000000000016,1.0113886405157184,0.011388640515718418
19.5,0.5000000000000001,0.9999999999999999,1.1102230246251565e-16
19.5,0.5100000000000001,0.9887396001304586,0.011260399869541415
19.5,0.5200000000000001,0.9776059942934915,0.022394005706508513
19.5,0.5300000000000001,0.9665977522518541,0.03340224774814593
19.5,0.5400000000000001,0.9557134599583028,0.04428654004169719
19.5,0.5500000000000002,0.9449517193713731,0.05504828062862688
19.5,0.5600000000000002,0.9343111482732662,0.06568885172673378
19.5,0.5700000000000002,0.9237903800898235,0.0762096199101765
19.5,0.5800000000000002,0.913388063712562,0.08661193628743802
19.5,0.5900000000000002,0.9031028633227481,0.09689713667725186
19.5,0.6000000000000002,0.892933458217486,0.10706654178251396
19.5,0.6100000000000002,0.8828785426377974,0.11712145736220259
19.5,0.6200000000000002,0.8729368255986693,0.12706317440133075
19.5,0.6300000000000002,0.8631070307210478,0.13689296927895223
19.5,0.6400000000000002,0.8533878960657552,0.14661210393424484
19.5,0.6500000000000002,0.8437781739693072,0.1562218260306928
19.5,0.6600000000000003,0.8342766308816106,0.16572336911838936
19.5,0.6700000000000003,0.8248820472055166,0.1751179527944834
19.5,0.6800000000000003,0.8155932171382118,0.18440678286178824
19.5,0.6900000000000003,0.8064089485144225,0.19359105148557754
19.5,0.7000000000000003,0.797328062651414,0.20267193734858602
20.0,0.3,1.2605568077831042,0.2605568077831042
20.0,0.31,1.2460462626996858,0.24604626269968577
20.0,0.32,1.2317028102112129,0.23170281021121286
20.0,0.33,1.2175245224856897,0.21752452248568965
20.0,0.34,1.203509494011164,0.20350949401116392
20.0,0.35000000000000003,1.1896558413360243,0.1896558413360243
20.0,0.36000000000000004,1.1759617028123384,0.17596170281233836
20.0,0.37000000000000005,1.162425238342197,0.1624252383421969
20.0,0.38000000000000006,1.149044629127027,0.1490446291270271
20.0,0.39000000000000007,1.1358180774198394,0.13581807741983942
20.0,0.4000000000000001,1.1227438062803758,0.12274380628037584
20.0,0.4100000000000001,1.1098200593331224,0.10982005933312244
20.0,0.4200000000000001,1.0970451005281554,0.0970451005281554
20.0,0.4300000000000001,1.0844172139047843,0.0844172139047843
20.0,0.4400000000000001,1.0719347033579607,0.0719347033579607
20.0,0.4500000000000001,1.0595958924074218,0.0595958924074218
20.0,0.46000000000000013,1.0473991239695324,0.047399123969532386
20.0,0.47000000000000014,1.0353427601317966,0.0353427601317966
20.0,0.48000000000000015,1.0234251819300078,0.023425181930007755
20.0,0.49000000000000016,1.0116447891280043,0.011644789128004263
20.0,0.5000000000000001,0.9999999999999999,1.1102230246251565e-16
20.0,0.5100000000000001,0.9884892511154613,0.011510748884538735
20.0,0.5200000000000001,0.9771109971265001,0.02288900287349993
20.0,0.5300000000000001,0.9658637105577501,0.03413628944224989
20.0,0.5400000000000001,0.9547458815987023,0.04525411840129767
20.0,0.5500000000000002,0.9437560178984659,0.05624398210153414
20.0,0.5600000000000002,0.9328926443629288,0.06710735563707115
20.0,0.5700000000000002,0.9221543029542901,0.07784569704570987
20.0,0.5800000000000002,0.9115395524929331,0.08846044750706694
20.0,0.5900000000000002,0.9010469684616149,0.09895303153838508
20.0,0.6000000000000002,0.8906751428119443,0.10932485718805574
20.0,0.6100000000000002,0.8804226837731193,0.11957731622688073
20.0,0.6200000000000002,0.8702882156629005,0.1297117843370995
20.0,0.6300000000000002,0.8602703787007916,0.1397296212992084
20.0,0.6400000000000002,0.8503678288234027,0.14963217117659733
20.0,0.6500000000000002,0.8405792375019698,0.15942076249803017
20.0,0.6600000000000003,0.8309032915620053,0.16909670843799474
20.0,0.6700000000000003,0.8213386930050547,0.1786613069949453
20.0,0.6800000000000003,0.8118841588325347,0.18811584116746527
20.0,0.6900000000000003,0.8025384208716281,0.19746157912837192
20.0,0.7000000000000003,0.7933002256032108,0.20669977439678922
20.5,0.3,1.2667985622388425,0.26679856223884246
20.5,0.31,1.2519069660604474,0.2519069660604474
20.5,0.32,1.2371904810146652,0.23719048101466522
20.5,0.33,1.2226470443916537,0.22264704439165373
20.5,0.34,1.208274617855111,0.20827461785511092
20.5,0.35000000000000003,1.194071187152985,0.194071187152985
20.5,0.36000000000000004,1.1800347618316394,0.18003476183163936
20.5,0.37000000000000005,1.166163374953428,0.16616337495342792
20.5,0.38000000000000006,1.152455082817642,0.15245508281764208
20.5,0.39000000000000007,1.138907964684787,0.13890796468478706
20.5,0.4000000000000001,1.1255201225041485,0.12552012250414846
20.5,0.4100000000000001,1.1122896806446099,0.11228968064460987
20.5,0.4200000000000001,1.0992147856286814,0.09921478562868136
20.5,0.4300000000000001,1.0862936058697015,0.08629360586970147
20.5,0.4400000000000001,1.0735243314121736,0.07352433141217363
20.5,0.4500000000000001,1.0609051736751998,0.060905173675199764
20.5,0.46000000000000013,1.0484343651989745,0.04843436519897448
20.5,0.47000000000000014,1.0361101593943023,0.03611015939430229
20.5,0.48000000000000015,1.0239308302951011,0.023930830295101124
20.5,0.49000000000000016,1.011894672313858,0.01189467231385799
20.5,0.5000000000000001,0.9999999999999999,1.1102230246251565e-16
20.5,0.5100000000000001,0.9882451478011449,0.011754852198855081
20.5,0.5200000000000001,0.9766284698272006,0.02337153017279936
20.5,0.5300000000000001,0.9651483396172738,0.034851660382726246
20.5,0.5400000000000001,0.9538031499093577,0.04619685009064234
20.5,0.5500000000000002,0.9425913124127657,0.057408687587234275
20.5,0.5600000000000002,0.9315112575832762,0.06848874241672376
20.5,0.5700000000000002,0.9205614344009564,0.07943856559904361
20.5,0.5800000000000002,0.9097403101506344,0.09025968984936561
20.5,0.5900000000000002,0.8990463702049861,0.10095362979501388
20.5,0.6000000000000002,0.8884781178102072,0.11152188218979275
20.5,0.6100000000000002,0.8780340738742375,0.12196592612576251
20.5,0.6200000000000002,0.8677127767575077,0.1322872232424923
20.5,0.6300000000000002,0.8575127820661799,0.14248721793382013
20.5,0.6400000000000002,0.8474326624478491,0.1525673375521509
20.5,0.6500000000000002,0.8374710073896785,0.1625289926103215
20.5,0.6600000000000003,0.827626423018938,0.17237357698106204
20.5,0.6700000000000003,0.8178975319059185,0.18210246809408148
20.5,0.6800000000000003,0.8082829728691924,0.19171702713080763
20.5,0.6900000000000003,0.7987814007831915,0.2012185992168085
20.5,0.7000000000000003,0.7893914863880777,0.21060851361192234
21.0,0.3,1.2729196454269254,0.2729196454269254
21.0,0.31,1.2576529620742696,0.2576529620742696
21.0,0.32,1.2425694323086698,0.24256943230866979
21.0,0.33,1.227666855419359,0.22766685541935905
21.0,0.34,1.2129430572129065,0.21294305721290652
21.0,0.35000000000000003,1.1983958896924156,0.19839588969241562
21.0,0.36000000000000004,1.1840232307406238,0.18402323074062377
21.0,0.37000000000000005,1.1698229838068557,0.16982298380685568
21.0,0.38000000000000006,1.155793077597781,0.15579307759778094
21.0,0.39000000000000007,1.141931465771933,0.14193146577193305
21.0,0.4000000000000001,1.1282361266379404,0.12823612663794037
21.0,0.4100000000000001,1.1147050628564268,0.11470506285642679
21.0,0.4200000000000001,1.101336301145534,0.10133630114553394
21.0,0.4300000000000001,1.0881278919900241,0.08812789199002413
21.0,0.4400000000000001,1.0750779093539162,0.07507790935391623
21.0,0.4500000000000001,1.0621844503966151,0.06218445039661513
21.0,0.46000000000000013,1.049445635192491,0.04944563519249101
21.0,0.47000000000000014,1.0368596064538633,0.036859606453863325
21.0,0.48000000000000015,1.0244245292573524,0.02442452925735239
21.0,0.49000000000000016,1.012138590773554,0.012138590773554059
